layer_idx,module_type,layer_name,max_val,min_val,mean_val,kurtosis
23,MLP,mlp.gate_proj,53.75,-7.84375,0.5217,62.279015
23,MLP,mlp.up_proj,53.75,-7.84375,0.5217,62.279015
23,MLP,mlp.down_proj,16.0,-13.9375,0.08594656,247.02995
24,Attention,self_attn.q_proj,49.0,-8.0625,0.5432918,35.55077
24,Attention,self_attn.k_proj,49.0,-8.0625,0.5432918,35.55077
24,Attention,self_attn.v_proj,49.0,-8.0625,0.5432918,35.55077
24,Attention,self_attn.o_proj,6.625,-9.0,0.08620236,57.400295
24,MLP,mlp.gate_proj,48.75,-8.4375,0.57338566,29.19109
24,MLP,mlp.up_proj,48.75,-8.4375,0.57338566,29.19109
24,MLP,mlp.down_proj,30.5,-22.125,0.09658619,646.5083
25,Attention,self_attn.q_proj,46.5,-9.1875,0.6075549,20.10444
25,Attention,self_attn.k_proj,46.5,-9.1875,0.6075549,20.10444
25,Attention,self_attn.v_proj,46.5,-9.1875,0.6075549,20.10444
25,Attention,self_attn.o_proj,4.5,-5.5,0.08681128,27.10382
25,MLP,mlp.gate_proj,46.25,-9.0625,0.6278879,17.695833
25,MLP,mlp.up_proj,46.25,-9.0625,0.6278879,17.695833
25,MLP,mlp.down_proj,27.125,-18.375,0.10764772,410.1327
26,Attention,self_attn.q_proj,44.5,-9.5625,0.6774365,11.910296
26,Attention,self_attn.k_proj,44.5,-9.5625,0.6774365,11.910296
26,Attention,self_attn.v_proj,44.5,-9.5625,0.6774365,11.910296
26,Attention,self_attn.o_proj,3.578125,-2.34375,0.07824185,18.063742
26,MLP,mlp.gate_proj,44.5,-9.75,0.69393045,10.974857
26,MLP,mlp.up_proj,44.5,-9.75,0.69393045,10.974857
26,MLP,mlp.down_proj,24.625,-40.75,0.12918526,515.2449
27,Attention,self_attn.q_proj,42.75,-9.9375,0.7439005,7.576623
27,Attention,self_attn.k_proj,42.75,-9.9375,0.7439005,7.576623
27,Attention,self_attn.v_proj,42.75,-9.9375,0.7439005,7.576623
27,Attention,self_attn.o_proj,2.9375,-4.0,0.076400675,22.029345
27,MLP,mlp.gate_proj,42.75,-9.8125,0.76590514,6.7173767
27,MLP,mlp.up_proj,42.75,-9.8125,0.76590514,6.7173767
27,MLP,mlp.down_proj,73.5,-70.5,0.15777242,1504.7145
28,Attention,self_attn.q_proj,42.0,-9.8125,0.8064764,5.219471
28,Attention,self_attn.k_proj,42.0,-9.8125,0.8064764,5.219471
28,Attention,self_attn.v_proj,42.0,-9.8125,0.8064764,5.219471
28,Attention,self_attn.o_proj,3.90625,-4.8125,0.107980795,15.782488
28,MLP,mlp.gate_proj,42.0,-9.5625,0.83372504,4.680455
28,MLP,mlp.up_proj,42.0,-9.5625,0.83372504,4.680455
28,MLP,mlp.down_proj,198.0,-160.0,0.27951595,3007.5693
29,Attention,self_attn.q_proj,40.0,-9.1875,0.8608488,4.4901514
29,Attention,self_attn.k_proj,40.0,-9.1875,0.8608488,4.4901514
29,Attention,self_attn.v_proj,40.0,-9.1875,0.8608488,4.4901514
29,Attention,self_attn.o_proj,3.015625,-2.9375,0.090388946,16.515406
29,MLP,mlp.gate_proj,39.75,-14.75,0.86653316,6.1088533
29,MLP,mlp.up_proj,39.75,-14.75,0.86653316,6.1088533
29,MLP,mlp.down_proj,48.25,-24.75,0.25662187,110.02677
0,Attention,self_attn.q_proj,0.203125,-0.203125,0.021594591,0.10981274
0,Attention,self_attn.k_proj,0.203125,-0.203125,0.021594591,0.10981274
0,Attention,self_attn.v_proj,0.203125,-0.203125,0.021594591,0.10981274
0,Attention,self_attn.o_proj,0.40625,-0.40234375,0.0036939175,198.76122
0,MLP,mlp.gate_proj,0.6171875,-0.41796875,0.018418435,20.646206
0,MLP,mlp.up_proj,0.6171875,-0.41796875,0.018418435,20.646206
0,MLP,mlp.down_proj,0.10839844,-0.034423828,0.00021403912,1751.7781
1,Attention,self_attn.q_proj,1.15625,-0.99609375,0.033747274,15.48798
1,Attention,self_attn.k_proj,1.15625,-0.99609375,0.033747274,15.48798
1,Attention,self_attn.v_proj,1.15625,-0.99609375,0.033747274,15.48798
1,Attention,self_attn.o_proj,0.5,-0.40039062,0.005883351,43.06125
1,MLP,mlp.gate_proj,1.2421875,-1.0390625,0.0379032,13.61978
1,MLP,mlp.up_proj,1.2421875,-1.0390625,0.0379032,13.61978
1,MLP,mlp.down_proj,0.55859375,-0.13183594,0.0005863678,14669.502
2,Attention,self_attn.q_proj,1.4453125,-1.578125,0.05298693,8.949878
2,Attention,self_attn.k_proj,1.4453125,-1.578125,0.05298693,8.949878
2,Attention,self_attn.v_proj,1.4453125,-1.578125,0.05298693,8.949878
2,Attention,self_attn.o_proj,0.4765625,-1.3984375,0.007546431,461.57767
2,MLP,mlp.gate_proj,1.484375,-1.7578125,0.059305016,7.6457796
2,MLP,mlp.up_proj,1.484375,-1.7578125,0.059305016,7.6457796
2,MLP,mlp.down_proj,0.33984375,-2.09375,0.0011695029,134065.64
3,Attention,self_attn.q_proj,3.140625,-2.359375,0.075772606,6.67358
3,Attention,self_attn.k_proj,3.140625,-2.359375,0.075772606,6.67358
3,Attention,self_attn.v_proj,3.140625,-2.359375,0.075772606,6.67358
3,Attention,self_attn.o_proj,0.953125,-2.078125,0.009877173,966.3274
3,MLP,mlp.gate_proj,3.34375,-2.59375,0.082419015,6.365814
3,MLP,mlp.up_proj,3.34375,-2.59375,0.082419015,6.365814
3,MLP,mlp.down_proj,0.6953125,-0.53515625,0.0022084587,1115.3657
4,Attention,self_attn.q_proj,3.5625,-2.796875,0.10465529,5.362239
4,Attention,self_attn.k_proj,3.5625,-2.796875,0.10465529,5.362239
4,Attention,self_attn.v_proj,3.5625,-2.796875,0.10465529,5.362239
4,Attention,self_attn.o_proj,1.15625,-0.890625,0.013330403,107.93176
4,MLP,mlp.gate_proj,3.828125,-2.96875,0.11474034,4.9117928
4,MLP,mlp.up_proj,3.828125,-2.96875,0.11474034,4.9117928
4,MLP,mlp.down_proj,0.55078125,-1.328125,0.0037835266,661.1776
5,Attention,self_attn.q_proj,4.125,-3.03125,0.13133864,3.9256845
5,Attention,self_attn.k_proj,4.125,-3.03125,0.13133864,3.9256845
5,Attention,self_attn.v_proj,4.125,-3.03125,0.13133864,3.9256845
5,Attention,self_attn.o_proj,1.3828125,-1.578125,0.02539192,30.884335
5,MLP,mlp.gate_proj,4.15625,-2.984375,0.14192314,4.282934
5,MLP,mlp.up_proj,4.15625,-2.984375,0.14192314,4.282934
5,MLP,mlp.down_proj,1.203125,-1.8125,0.007565703,274.36172
6,Attention,self_attn.q_proj,4.875,-3.296875,0.16551697,4.345335
6,Attention,self_attn.k_proj,4.875,-3.296875,0.16551697,4.345335
6,Attention,self_attn.v_proj,4.875,-3.296875,0.16551697,4.345335
6,Attention,self_attn.o_proj,1.4765625,-1.5390625,0.047539618,11.593271
6,MLP,mlp.gate_proj,5.3125,-3.84375,0.18551968,5.126251
6,MLP,mlp.up_proj,5.3125,-3.84375,0.18551968,5.126251
6,MLP,mlp.down_proj,2.609375,-1.7578125,0.012276796,204.17023
7,Attention,self_attn.q_proj,5.875,-4.125,0.20031227,4.9683
7,Attention,self_attn.k_proj,5.875,-4.125,0.20031227,4.9683
7,Attention,self_attn.v_proj,5.875,-4.125,0.20031227,4.9683
7,Attention,self_attn.o_proj,1.703125,-1.5859375,0.050717954,12.667003
7,MLP,mlp.gate_proj,6.0625,-4.40625,0.22094037,4.898001
7,MLP,mlp.up_proj,6.0625,-4.40625,0.22094037,4.898001
7,MLP,mlp.down_proj,2.15625,-3.296875,0.018665543,170.78165
8,Attention,self_attn.q_proj,8.1875,-4.75,0.22846375,6.355255
8,Attention,self_attn.k_proj,8.1875,-4.75,0.22846375,6.355255
8,Attention,self_attn.v_proj,8.1875,-4.75,0.22846375,6.355255
8,Attention,self_attn.o_proj,1.765625,-2.109375,0.0650228,9.948786
8,MLP,mlp.gate_proj,9.3125,-5.0,0.24095328,8.163654
8,MLP,mlp.up_proj,9.3125,-5.0,0.24095328,8.163654
8,MLP,mlp.down_proj,1.8984375,-8.6875,0.019363107,2754.8955
9,Attention,self_attn.q_proj,17.375,-5.09375,0.24762987,25.69517
9,Attention,self_attn.k_proj,17.375,-5.09375,0.24762987,25.69517
9,Attention,self_attn.v_proj,17.375,-5.09375,0.24762987,25.69517
9,Attention,self_attn.o_proj,1.953125,-1.9140625,0.06638983,10.079753
9,MLP,mlp.gate_proj,25.75,-5.25,0.26615795,79.91293
9,MLP,mlp.up_proj,25.75,-5.25,0.26615795,79.91293
9,MLP,mlp.down_proj,17.125,-3.5625,0.023529517,14355.688
10,Attention,self_attn.q_proj,41.25,-5.4375,0.26651564,433.04913
10,Attention,self_attn.k_proj,41.25,-5.4375,0.26651564,433.04913
10,Attention,self_attn.v_proj,41.25,-5.4375,0.26651564,433.04913
10,Attention,self_attn.o_proj,2.4375,-2.0,0.06639597,12.321124
10,MLP,mlp.gate_proj,45.75,-5.53125,0.28304538,531.10767
10,MLP,mlp.up_proj,45.75,-5.53125,0.28304538,531.10767
10,MLP,mlp.down_proj,2.46875,-43.25,0.026008707,180083.44
11,Attention,self_attn.q_proj,59.75,-6.0,0.27972022,1358.764
11,Attention,self_attn.k_proj,59.75,-6.0,0.27972022,1358.764
11,Attention,self_attn.v_proj,59.75,-6.0,0.27972022,1358.764
11,Attention,self_attn.o_proj,1.859375,-2.296875,0.09565704,8.9418545
11,MLP,mlp.gate_proj,60.25,-6.125,0.29474625,1175.5945
11,MLP,mlp.up_proj,60.25,-6.125,0.29474625,1175.5945
11,MLP,mlp.down_proj,11.375,-15.8125,0.025366152,9652.783
12,Attention,self_attn.q_proj,63.0,-6.46875,0.29150707,1376.4569
12,Attention,self_attn.k_proj,63.0,-6.46875,0.29150707,1376.4569
12,Attention,self_attn.v_proj,63.0,-6.46875,0.29150707,1376.4569
12,Attention,self_attn.o_proj,4.25,-4.46875,0.07573967,17.32181
12,MLP,mlp.gate_proj,63.25,-6.53125,0.31174558,1115.7141
12,MLP,mlp.up_proj,63.25,-6.53125,0.31174558,1115.7141
12,MLP,mlp.down_proj,7.25,-15.0,0.029131368,8016.075
13,Attention,self_attn.q_proj,68.0,-7.21875,0.31134754,1351.2893
13,Attention,self_attn.k_proj,68.0,-7.21875,0.31134754,1351.2893
13,Attention,self_attn.v_proj,68.0,-7.21875,0.31134754,1351.2893
13,Attention,self_attn.o_proj,21.125,-13.375,0.1530502,192.09822
13,MLP,mlp.gate_proj,67.5,-7.125,0.3219717,1175.0684
13,MLP,mlp.up_proj,67.5,-7.125,0.3219717,1175.0684
13,MLP,mlp.down_proj,19.5,-18.125,0.031191465,12009.587
14,Attention,self_attn.q_proj,69.5,-7.71875,0.3174506,1318.4286
14,Attention,self_attn.k_proj,69.5,-7.71875,0.3174506,1318.4286
14,Attention,self_attn.v_proj,69.5,-7.71875,0.3174506,1318.4286
14,Attention,self_attn.o_proj,4.5625,-7.375,0.11672111,15.372467
14,MLP,mlp.gate_proj,69.5,-7.78125,0.3382917,1077.5841
14,MLP,mlp.up_proj,69.5,-7.78125,0.3382917,1077.5841
14,MLP,mlp.down_proj,6.40625,-5.34375,0.03228374,228.70837
15,Attention,self_attn.q_proj,70.0,-8.0625,0.3310308,1168.1078
15,Attention,self_attn.k_proj,70.0,-8.0625,0.3310308,1168.1078
15,Attention,self_attn.v_proj,70.0,-8.0625,0.3310308,1168.1078
15,Attention,self_attn.o_proj,8.3125,-5.25,0.08948299,54.482
15,MLP,mlp.gate_proj,70.0,-8.125,0.34860653,986.7926
15,MLP,mlp.up_proj,70.0,-8.125,0.34860653,986.7926
15,MLP,mlp.down_proj,8.625,-7.15625,0.0338383,648.97845
16,Attention,self_attn.q_proj,70.0,-8.1875,0.3460693,1002.7527
16,Attention,self_attn.k_proj,70.0,-8.1875,0.3460693,1002.7527
16,Attention,self_attn.v_proj,70.0,-8.1875,0.3460693,1002.7527
16,Attention,self_attn.o_proj,5.78125,-4.4375,0.07481548,27.778135
16,MLP,mlp.gate_proj,70.0,-8.25,0.36541346,841.2584
16,MLP,mlp.up_proj,70.0,-8.25,0.36541346,841.2584
16,MLP,mlp.down_proj,13.375,-36.5,0.03598675,37968.816
17,Attention,self_attn.q_proj,70.0,-8.5625,0.36645576,822.42615
17,Attention,self_attn.k_proj,70.0,-8.5625,0.36645576,822.42615
17,Attention,self_attn.v_proj,70.0,-8.5625,0.36645576,822.42615
17,Attention,self_attn.o_proj,25.875,-2.15625,0.07207873,3326.5989
17,MLP,mlp.gate_proj,70.0,-8.5625,0.37304497,772.39056
17,MLP,mlp.up_proj,70.0,-8.5625,0.37304497,772.39056
17,MLP,mlp.down_proj,43.75,-3.6875,0.035961743,54029.35
18,Attention,self_attn.q_proj,70.0,-8.375,0.3741854,755.3581
18,Attention,self_attn.k_proj,70.0,-8.375,0.3741854,755.3581
18,Attention,self_attn.v_proj,70.0,-8.375,0.3741854,755.3581
18,Attention,self_attn.o_proj,4.65625,-3.90625,0.09438845,14.498039
18,MLP,mlp.gate_proj,70.0,-8.375,0.3957941,625.2218
18,MLP,mlp.up_proj,70.0,-8.375,0.3957941,625.2218
18,MLP,mlp.down_proj,22.625,-6.46875,0.04224429,6545.02
19,Attention,self_attn.q_proj,70.0,-8.25,0.40011448,594.2007
19,Attention,self_attn.k_proj,70.0,-8.25,0.40011448,594.2007
19,Attention,self_attn.v_proj,70.0,-8.25,0.40011448,594.2007
19,Attention,self_attn.o_proj,5.9375,-11.875,0.11242925,107.69442
19,MLP,mlp.gate_proj,70.0,-8.1875,0.42128098,493.14673
19,MLP,mlp.up_proj,70.0,-8.1875,0.42128098,493.14673
19,MLP,mlp.down_proj,6.0625,-26.75,0.048540242,6393.565
20,Attention,self_attn.q_proj,69.5,-8.125,0.42785764,450.58923
20,Attention,self_attn.k_proj,69.5,-8.125,0.42785764,450.58923
20,Attention,self_attn.v_proj,69.5,-8.125,0.42785764,450.58923
20,Attention,self_attn.o_proj,4.53125,-9.9375,0.1140818,39.7793
20,MLP,mlp.gate_proj,69.5,-8.5625,0.4413351,395.92932
20,MLP,mlp.up_proj,69.5,-8.5625,0.4413351,395.92932
20,MLP,mlp.down_proj,7.0,-10.5,0.053237148,201.02147
21,Attention,self_attn.q_proj,66.5,-8.75,0.45082703,306.91904
21,Attention,self_attn.k_proj,66.5,-8.75,0.45082703,306.91904
21,Attention,self_attn.v_proj,66.5,-8.75,0.45082703,306.91904
21,Attention,self_attn.o_proj,7.6875,-5.375,0.10286425,71.489555
21,MLP,mlp.gate_proj,66.0,-9.125,0.4644231,270.62772
21,MLP,mlp.up_proj,66.0,-9.125,0.4644231,270.62772
21,MLP,mlp.down_proj,6.15625,-6.34375,0.060520224,104.06391
22,Attention,self_attn.q_proj,61.0,-9.1875,0.47494,182.51524
22,Attention,self_attn.k_proj,61.0,-9.1875,0.47494,182.51524
22,Attention,self_attn.v_proj,61.0,-9.1875,0.47494,182.51524
22,Attention,self_attn.o_proj,4.96875,-4.09375,0.12222721,13.861477
22,MLP,mlp.gate_proj,60.5,-9.25,0.49161947,156.62349
22,MLP,mlp.up_proj,60.5,-9.25,0.49161947,156.62349
22,MLP,mlp.down_proj,16.875,-11.25,0.07030158,463.74844
23,Attention,self_attn.q_proj,53.25,-9.5,0.4998716,86.57472
23,Attention,self_attn.k_proj,53.25,-9.5,0.4998716,86.57472
23,Attention,self_attn.v_proj,53.25,-9.5,0.4998716,86.57472
23,Attention,self_attn.o_proj,4.1875,-7.625,0.16224585,9.161777
23,MLP,mlp.gate_proj,52.75,-9.625,0.5181576,73.040276
23,MLP,mlp.up_proj,52.75,-9.625,0.5181576,73.040276
23,MLP,mlp.down_proj,11.5,-16.875,0.08498188,242.0254
24,Attention,self_attn.q_proj,48.0,-9.5,0.54227096,40.794926
24,Attention,self_attn.k_proj,48.0,-9.5,0.54227096,40.794926
24,Attention,self_attn.v_proj,48.0,-9.5,0.54227096,40.794926
24,Attention,self_attn.o_proj,6.65625,-9.375,0.084680505,71.28669
24,MLP,mlp.gate_proj,47.75,-9.5,0.57253665,33.379314
24,MLP,mlp.up_proj,47.75,-9.5,0.57253665,33.379314
24,MLP,mlp.down_proj,28.625,-15.0625,0.09631659,600.3026
25,Attention,self_attn.q_proj,45.5,-9.5625,0.61222017,22.2889
25,Attention,self_attn.k_proj,45.5,-9.5625,0.61222017,22.2889
25,Attention,self_attn.v_proj,45.5,-9.5625,0.61222017,22.2889
25,Attention,self_attn.o_proj,4.6875,-5.5,0.08103922,33.167004
25,MLP,mlp.gate_proj,45.25,-9.5625,0.6291222,19.970715
25,MLP,mlp.up_proj,45.25,-9.5625,0.6291222,19.970715
25,MLP,mlp.down_proj,26.125,-16.625,0.107241414,414.5725
26,Attention,self_attn.q_proj,43.5,-10.1875,0.6774148,13.478092
26,Attention,self_attn.k_proj,43.5,-10.1875,0.6774148,13.478092
26,Attention,self_attn.v_proj,43.5,-10.1875,0.6774148,13.478092
26,Attention,self_attn.o_proj,3.671875,-2.453125,0.07649258,18.949337
26,MLP,mlp.gate_proj,43.5,-10.5625,0.6914157,12.5505705
26,MLP,mlp.up_proj,43.5,-10.5625,0.6914157,12.5505705
26,MLP,mlp.down_proj,20.0,-40.5,0.12653866,592.5504
27,Attention,self_attn.q_proj,41.75,-10.5625,0.73843044,8.747932
27,Attention,self_attn.k_proj,41.75,-10.5625,0.73843044,8.747932
27,Attention,self_attn.v_proj,41.75,-10.5625,0.73843044,8.747932
27,Attention,self_attn.o_proj,2.71875,-3.109375,0.07623984,22.185825
27,MLP,mlp.gate_proj,41.75,-10.4375,0.7600924,7.7705975
27,MLP,mlp.up_proj,41.75,-10.4375,0.7600924,7.7705975
27,MLP,mlp.down_proj,63.25,-68.5,0.15550399,1411.5844
28,Attention,self_attn.q_proj,41.0,-10.125,0.79816234,6.0855064
28,Attention,self_attn.k_proj,41.0,-10.125,0.79816234,6.0855064
28,Attention,self_attn.v_proj,41.0,-10.125,0.79816234,6.0855064
28,Attention,self_attn.o_proj,4.1875,-5.15625,0.101337396,19.236948
28,MLP,mlp.gate_proj,41.0,-9.9375,0.8237997,5.454649
28,MLP,mlp.up_proj,41.0,-9.9375,0.8237997,5.454649
28,MLP,mlp.down_proj,95.0,-149.0,0.27101323,1048.3308
29,Attention,self_attn.q_proj,39.0,-9.75,0.8504316,5.0068703
29,Attention,self_attn.k_proj,39.0,-9.75,0.8504316,5.0068703
29,Attention,self_attn.v_proj,39.0,-9.75,0.8504316,5.0068703
29,Attention,self_attn.o_proj,4.0,-2.921875,0.09097746,16.589378
29,MLP,mlp.gate_proj,38.75,-14.3125,0.85677856,6.255086
29,MLP,mlp.up_proj,38.75,-14.3125,0.85677856,6.255086
29,MLP,mlp.down_proj,31.25,-23.375,0.25243655,72.27502
0,Attention,self_attn.q_proj,0.203125,-0.203125,0.020704603,0.17535686
0,Attention,self_attn.k_proj,0.203125,-0.203125,0.020704603,0.17535686
0,Attention,self_attn.v_proj,0.203125,-0.203125,0.020704603,0.17535686
0,Attention,self_attn.o_proj,0.41210938,-0.40234375,0.003748296,197.25916
0,MLP,mlp.gate_proj,0.6875,-0.41796875,0.017219875,34.340042
0,MLP,mlp.up_proj,0.6875,-0.41796875,0.017219875,34.340042
0,MLP,mlp.down_proj,0.10839844,-0.034423828,0.00018377279,2604.0312
1,Attention,self_attn.q_proj,1.21875,-1.03125,0.030570706,18.210247
1,Attention,self_attn.k_proj,1.21875,-1.03125,0.030570706,18.210247
1,Attention,self_attn.v_proj,1.21875,-1.03125,0.030570706,18.210247
1,Attention,self_attn.o_proj,0.3125,-0.40039062,0.005747286,43.137726
1,MLP,mlp.gate_proj,1.3203125,-1.0390625,0.034788348,15.549013
1,MLP,mlp.up_proj,1.3203125,-1.0390625,0.034788348,15.549013
1,MLP,mlp.down_proj,0.55859375,-0.15136719,0.00049992173,21491.693
2,Attention,self_attn.q_proj,1.671875,-1.578125,0.04840181,10.521692
2,Attention,self_attn.k_proj,1.671875,-1.578125,0.04840181,10.521692
2,Attention,self_attn.v_proj,1.671875,-1.578125,0.04840181,10.521692
2,Attention,self_attn.o_proj,0.57421875,-1.3984375,0.007519419,480.82718
2,MLP,mlp.gate_proj,1.7109375,-1.7578125,0.054484393,8.762941
2,MLP,mlp.up_proj,1.7109375,-1.7578125,0.054484393,8.762941
2,MLP,mlp.down_proj,0.25976562,-2.09375,0.0010081634,193283.38
3,Attention,self_attn.q_proj,3.140625,-2.359375,0.06925924,8.197808
3,Attention,self_attn.k_proj,3.140625,-2.359375,0.06925924,8.197808
3,Attention,self_attn.v_proj,3.140625,-2.359375,0.06925924,8.197808
3,Attention,self_attn.o_proj,0.953125,-2.078125,0.010046537,907.12885
3,MLP,mlp.gate_proj,3.34375,-2.59375,0.07643429,7.3874636
3,MLP,mlp.up_proj,3.34375,-2.59375,0.07643429,7.3874636
3,MLP,mlp.down_proj,0.6953125,-0.5859375,0.0019261303,1331.9061
4,Attention,self_attn.q_proj,3.5625,-2.796875,0.09642236,6.5799828
4,Attention,self_attn.k_proj,3.5625,-2.796875,0.09642236,6.5799828
4,Attention,self_attn.v_proj,3.5625,-2.796875,0.09642236,6.5799828
4,Attention,self_attn.o_proj,1.15625,-0.890625,0.013553593,109.53933
4,MLP,mlp.gate_proj,3.828125,-2.96875,0.10640024,5.807741
4,MLP,mlp.up_proj,3.828125,-2.96875,0.10640024,5.807741
4,MLP,mlp.down_proj,0.58203125,-1.328125,0.0033753533,927.57513
5,Attention,self_attn.q_proj,4.125,-3.03125,0.122714065,4.4638186
5,Attention,self_attn.k_proj,4.125,-3.03125,0.122714065,4.4638186
5,Attention,self_attn.v_proj,4.125,-3.03125,0.122714065,4.4638186
5,Attention,self_attn.o_proj,1.3828125,-1.578125,0.024814093,31.264557
5,MLP,mlp.gate_proj,4.15625,-2.984375,0.1324323,4.637521
5,MLP,mlp.up_proj,4.15625,-2.984375,0.1324323,4.637521
5,MLP,mlp.down_proj,0.94921875,-1.8125,0.0067420746,366.61542
6,Attention,self_attn.q_proj,4.875,-3.21875,0.15424243,4.9720945
6,Attention,self_attn.k_proj,4.875,-3.21875,0.15424243,4.9720945
6,Attention,self_attn.v_proj,4.875,-3.21875,0.15424243,4.9720945
6,Attention,self_attn.o_proj,1.515625,-1.2734375,0.04453925,11.686369
6,MLP,mlp.gate_proj,5.3125,-3.5,0.17231134,5.371051
6,MLP,mlp.up_proj,5.3125,-3.5,0.17231134,5.371051
6,MLP,mlp.down_proj,2.90625,-4.4375,0.010764145,706.19855
7,Attention,self_attn.q_proj,5.875,-3.828125,0.18757388,5.6110716
7,Attention,self_attn.k_proj,5.875,-3.828125,0.18757388,5.6110716
7,Attention,self_attn.v_proj,5.875,-3.828125,0.18757388,5.6110716
7,Attention,self_attn.o_proj,1.796875,-1.5,0.050099637,11.530331
7,MLP,mlp.gate_proj,6.0625,-4.03125,0.20676734,5.111125
7,MLP,mlp.up_proj,6.0625,-4.03125,0.20676734,5.111125
7,MLP,mlp.down_proj,4.0,-3.203125,0.01652431,250.1385
8,Attention,self_attn.q_proj,8.375,-4.21875,0.21306993,7.411066
8,Attention,self_attn.k_proj,8.375,-4.21875,0.21306993,7.411066
8,Attention,self_attn.v_proj,8.375,-4.21875,0.21306993,7.411066
8,Attention,self_attn.o_proj,1.9765625,-1.90625,0.06074937,9.857944
8,MLP,mlp.gate_proj,9.8125,-4.40625,0.22458288,8.92916
8,MLP,mlp.up_proj,9.8125,-4.40625,0.22458288,8.92916
8,MLP,mlp.down_proj,2.6875,-13.125,0.017160648,7411.938
9,Attention,self_attn.q_proj,18.0,-4.65625,0.23067261,33.97799
9,Attention,self_attn.k_proj,18.0,-4.65625,0.23067261,33.97799
9,Attention,self_attn.v_proj,18.0,-4.65625,0.23067261,33.97799
9,Attention,self_attn.o_proj,2.4375,-1.875,0.064009346,9.350876
9,MLP,mlp.gate_proj,26.25,-4.875,0.24934505,101.389626
9,MLP,mlp.up_proj,26.25,-4.875,0.24934505,101.389626
9,MLP,mlp.down_proj,18.0,-2.609375,0.020873124,23935.422
10,Attention,self_attn.q_proj,42.0,-5.0,0.25029978,551.24286
10,Attention,self_attn.k_proj,42.0,-5.0,0.25029978,551.24286
10,Attention,self_attn.v_proj,42.0,-5.0,0.25029978,551.24286
10,Attention,self_attn.o_proj,2.578125,-2.125,0.063466385,10.334894
10,MLP,mlp.gate_proj,46.5,-5.34375,0.26524442,685.6459
10,MLP,mlp.up_proj,46.5,-5.34375,0.26524442,685.6459
10,MLP,mlp.down_proj,1.890625,-45.25,0.0230155,254963.69
11,Attention,self_attn.q_proj,60.5,-6.0625,0.26196966,1673.5693
11,Attention,self_attn.k_proj,60.5,-6.0625,0.26196966,1673.5693
11,Attention,self_attn.v_proj,60.5,-6.0625,0.26196966,1673.5693
11,Attention,self_attn.o_proj,2.046875,-2.125,0.08903745,8.765802
11,MLP,mlp.gate_proj,61.0,-6.125,0.27645668,1446.1257
11,MLP,mlp.up_proj,61.0,-6.125,0.27645668,1446.1257
11,MLP,mlp.down_proj,11.375,-15.8125,0.022576503,13990.172
12,Attention,self_attn.q_proj,63.75,-6.5625,0.27487332,1659.9982
12,Attention,self_attn.k_proj,63.75,-6.5625,0.27487332,1659.9982
12,Attention,self_attn.v_proj,63.75,-6.5625,0.27487332,1659.9982
12,Attention,self_attn.o_proj,3.828125,-5.125,0.06931369,29.683105
12,MLP,mlp.gate_proj,64.0,-6.625,0.29076526,1391.966
12,MLP,mlp.up_proj,64.0,-6.625,0.29076526,1391.966
12,MLP,mlp.down_proj,7.0,-15.8125,0.025688982,13029.585
13,Attention,self_attn.q_proj,69.0,-7.3125,0.28888395,1700.2809
13,Attention,self_attn.k_proj,69.0,-7.3125,0.28888395,1700.2809
13,Attention,self_attn.v_proj,69.0,-7.3125,0.28888395,1700.2809
13,Attention,self_attn.o_proj,21.375,-14.9375,0.14530562,272.6724
13,MLP,mlp.gate_proj,68.5,-7.21875,0.30028683,1471.3573
13,MLP,mlp.up_proj,68.5,-7.21875,0.30028683,1471.3573
13,MLP,mlp.down_proj,19.75,-18.125,0.027573945,17861.896
14,Attention,self_attn.q_proj,71.0,-7.75,0.29586828,1646.443
14,Attention,self_attn.k_proj,71.0,-7.75,0.29586828,1646.443
14,Attention,self_attn.v_proj,71.0,-7.75,0.29586828,1646.443
14,Attention,self_attn.o_proj,4.53125,-7.375,0.11142067,17.101805
14,MLP,mlp.gate_proj,71.0,-7.84375,0.31622133,1338.6321
14,MLP,mlp.up_proj,71.0,-7.84375,0.31622133,1338.6321
14,MLP,mlp.down_proj,6.34375,-5.375,0.028646868,294.74188
15,Attention,self_attn.q_proj,71.5,-8.125,0.31029376,1439.1731
